,y_test,prediction
6314,3433.5306,2080.0
4813,1617.894,2190.0
1406,796.2968,1038.0
6781,498.0184,846.0
1491,2380.235,2958.0
4412,492.692,1588.0
4021,2563.33,3692.0
4324,2992.771,1682.0
6865,251.6724,160.0
5935,234.3616,76.0
6364,4470.1812,3884.0
4808,2628.5784,1716.0
1033,2253.0672,4474.0
5804,150.4708,604.0
3508,4579.3724,3896.0
8514,468.7232,1004.0
2300,2025.3636,2346.0
581,275.6412,1500.0
2490,639.168,1168.0
8119,2371.5796,1480.0
7650,3610.6334,3320.0
2848,927.4594,2284.0
4179,2406.867,2624.0
1046,759.012,992.0
3534,1877.556,3088.0
468,2663.2,1352.0
3255,7247.233,3348.0
5619,8868.456,4432.0
7835,57.2588,-820.0
1444,884.1824,1600.0
2112,4211.185,2936.0
4757,2812.3392,3592.0
365,3610.6334,3336.0
3777,3368.948,3812.0
8179,904.8222,1442.0
3044,531.3084,974.0
7767,1743.0644,1768.0
5961,2500.7448,2972.0
4920,249.0092,2132.0
2629,1657.1762,1472.0
850,2137.8838,2560.0
441,3428.2042,2916.0
1279,731.0484,1412.0
2239,593.8936,512.0
2008,2380.9008,3176.0
3183,1035.9848,4100.0
3687,4933.578,2904.0
616,1283.6624,2640.0
8479,2579.3092,1660.0
2013,1612.5676,1628.0
6497,1025.9978,696.0
6841,601.8832,1286.0
1672,1024.6662,2344.0
4707,3486.1288,3972.0
8219,605.878,1900.0
4755,1557.972,1044.0
1274,2732.4432,1872.0
1951,291.6204,528.0
4911,3588.662,2272.0
1753,1158.492,1276.0
6511,4454.202,3792.0
7166,162.4552,624.0
6304,5163.9448,2936.0
3322,3495.45,2316.0
5622,1165.15,1340.0
3926,2450.144,2504.0
5928,980.0576,954.0
1476,119.844,4.0
6801,1406.1696,1184.0
1649,4257.1252,2864.0
8353,1482.0708,1600.0
550,780.9834,652.0
1265,2167.8448,3148.0
3479,645.1602,632.0
7693,3119.9388,2288.0
1104,2934.8464,2440.0
3520,1208.427,1764.0
2713,343.5528,1062.0
8336,164.4526,832.0
4402,2021.3688,3060.0
7388,35.2874,-1276.0
5227,2106.5912,2340.0
3503,4255.7936,3480.0
7654,1717.764,2304.0
1389,351.5424,140.0
8460,2852.2872,2712.0
3684,163.7868,888.0
6108,5033.448,2820.0
1470,2213.1192,2912.0
4551,3593.3226,2716.0
8324,2049.3324,2428.0
3587,986.7156,1540.0
1665,3653.9104,3730.0
6929,3149.234,2298.0
3104,70.5748,-1132.0
4303,1166.4816,2224.0
4548,1328.271,1120.0
204,4119.9704,3816.0
5376,5275.7992,3030.0
8064,5309.755,3362.0
6833,251.6724,72.0
1368,4471.5128,3088.0
955,1547.3192,1860.0
1489,177.7686,962.0
5426,4141.276,3032.0
7571,1052.6298,1048.0
3158,5800.4496,4124.0
995,167.7816,804.0
366,5153.292,4108.0
5437,293.6178,2124.0
2942,3103.9596,2700.0
1432,1655.1788,1212.0
2718,293.6178,-270.0
7227,848.895,572.0
5423,2581.9724,2864.0
408,1890.2062,1770.0
6639,2354.2688,2378.0
8047,1890.872,2866.0
1803,3677.2134,2792.0
5655,1230.3984,2492.0
2832,289.623,-296.0
6494,370.1848,2476.0
7705,2143.876,3444.0
3006,3611.2992,3884.0
5307,3781.744,3036.0
5938,1549.3166,1850.0
2858,663.1368,1866.0
2483,3153.2288,2848.0
1561,446.7518,560.0
7605,922.7988,748.0
6690,2247.075,1432.0
5634,469.389,-440.0
8014,1693.7952,1688.0
3902,1472.7496,1744.0
4036,4068.038,2494.0
7157,1270.3464,1876.0
4849,3251.1014,2654.0
353,2586.633,2628.0
5097,1864.24,1632.0
6320,2526.711,2652.0
3312,2252.4014,2116.0
6879,3956.8494,3180.0
4119,476.047,596.0
6131,3277.0676,2216.0
5293,701.7532,668.0
708,3165.879,3380.0
3571,2466.789,2860.0
6487,1308.297,1400.0
1497,3078.6592,2892.0
7260,2972.1312,3494.0
6953,90.5488,-1152.0
7102,4777.115,2984.0
8415,2490.092,2372.0
1405,2492.7552,3198.0
4002,1947.465,3468.0
5138,3185.1872,5350.0
7438,788.973,2352.0
5541,2490.092,1844.0
5708,3954.852,3260.0
5981,1252.3698,1828.0
3203,3901.588,3106.0
7392,1169.8106,2680.0
209,231.6984,-1226.0
1058,1274.3412,464.0
6716,645.1602,792.0
8182,1225.072,2112.0
1727,2636.568,2396.0
6589,2002.7264,2114.0
8157,2716.464,2644.0
3150,1366.2216,1264.0
6115,2612.5992,2344.0
6769,3205.827,4850.0
4246,1693.7952,1754.0
868,2366.919,4100.0
3732,173.108,892.0
6604,1418.154,1136.0
5315,7685.9952,3004.0
3450,1262.3568,1692.0
1239,4244.475,3952.0
2840,152.4682,552.0
4048,2090.612,1744.0
2536,1018.674,2492.0
4534,3877.6192,2308.0
1474,2625.9152,2088.0
7531,1640.5312,1676.0
5287,792.302,558.0
3965,755.0172,936.0
4321,170.4448,936.0
2347,2607.2728,1894.0
638,2406.867,2576.0
5369,1999.3974,2440.0
4281,259.662,2228.0
1970,4763.799,4296.0
5744,3920.2304,3896.0
7762,778.986,1024.0
1927,942.7728,676.0
680,177.1028,1022.0
6808,980.0576,860.0
7049,3199.8348,3240.0
5579,1340.2554,1980.0
2953,1537.998,1712.0
2230,2720.4588,2416.0
485,2113.2492,2836.0
4697,2371.5796,2828.0
6382,2059.9852,2054.0
7926,7148.0288,2556.0
2094,2696.49,2572.0
904,1853.5872,2620.0
2421,3673.8844,1958.0
2510,490.0288,1132.0
4827,3012.745,3384.0
1101,4832.3764,3408.0
53,3121.2704,3176.0
1266,1845.5976,1460.0
2255,437.4306,504.0
6559,1635.8706,2340.0
2857,2258.3936,2302.0
1919,1482.0708,1368.0
6713,2266.3832,1588.0
7543,5976.2208,3976.0
6531,356.8688,794.0
553,1342.2528,2712.0
3154,8912.3988,4504.0
354,1255.6988,1024.0
5224,549.285,1042.0
3417,296.9468,508.0
2219,2556.672,2230.0
2085,3033.3848,3068.0
1105,360.8636,940.0
7569,303.6048,692.0
1898,3002.0922,1848.0
7123,131.8284,300.0
7988,1587.933,1724.0
622,3560.6984,1700.0
7602,198.4084,-270.0
5040,1843.6002,2320.0
1759,4448.2098,4176.0
4688,687.1056,1808.0
988,2888.2404,2576.0
2751,2239.7512,1196.0
5462,3247.7724,2810.0
5702,1118.544,1760.0
4840,1161.1552,1860.0
5328,3062.0142,2336.0
5174,2750.4198,2242.0
6586,1713.7692,1616.0
3416,3179.8608,4256.0
3425,2684.5056,2520.0
6503,1255.6988,928.0
749,1757.712,2562.0
4504,5351.0346,3302.0
952,984.7182,2010.0
4077,1135.189,1728.0
706,97.2068,-188.0
6215,1030.6584,864.0
1077,1088.583,3438.0
8477,1970.768,3188.0
6633,3880.2824,2000.0
5636,312.926,736.0
5218,591.2304,744.0
8267,2567.3248,2660.0
1256,3635.268,3688.0
2477,4042.7376,2956.0
8365,128.4994,232.0
6944,4777.7808,2948.0
1999,193.082,1640.0
4917,2524.0478,2416.0
4925,47.2718,-1068.0
4956,4566.7222,3736.0
8026,2218.4456,2708.0
8152,94.5436,-376.0
2809,237.6906,1864.0
8326,3099.9648,3056.0
8397,830.9184,680.0
2523,5757.8384,3956.0
3823,1524.682,2428.0
7633,834.9132,974.0
6541,10306.584,5072.0
6212,2143.876,1716.0
4554,96.541,-296.0
2409,2579.975,1740.0
1366,345.5502,258.0
6960,1498.05,2680.0
3579,758.3462,836.0
3755,3036.048,2058.0
4816,4483.4972,2780.0
5589,958.752,1630.0
4181,1976.0944,2332.0
4408,280.9676,388.0
248,535.969,1268.0
7669,2120.573,2558.0
5934,221.0456,-914.0
1780,3629.2758,2496.0
6668,4695.2216,1904.0
712,226.372,-940.0
3325,998.7,1584.0
2763,3968.168,2874.0
6820,1258.362,1958.0
809,7759.899,4172.0
3592,2510.066,3184.0
724,1230.3984,760.0
6581,365.5242,72.0
501,4584.6988,3326.0
4405,873.5296,1782.0
3283,59.2562,-820.0
7509,2543.356,3412.0
5508,2580.6408,2600.0
1068,2702.4822,3868.0
6300,2239.0854,1650.0
5767,2049.3324,1886.0
7267,2157.192,3388.0
8450,1844.9318,1718.0
7759,1775.6886,2100.0
7763,73.238,-1386.0
7394,4495.4816,1954.0
7510,3056.022,2620.0
5395,1737.738,1888.0
5697,4705.8744,5284.0
3836,1743.0644,3032.0
426,4943.565,2796.0
6894,2080.625,1440.0
3370,275.6412,836.0
3746,1569.9564,2838.0
1199,519.324,826.0
897,1320.9472,2878.0
6903,149.805,1230.0
1834,4175.8976,4154.0
2507,3542.056,3872.0
4286,878.856,1448.0
8330,610.5386,1404.0
1009,10236.675,5368.0
1787,724.3904,2948.0
1412,3663.2316,3022.0
2084,5652.642,4598.0
4906,93.8778,-282.0
4969,4096.6674,3152.0
1385,2410.8618,2030.0
8443,2888.2404,2590.0
4224,491.3604,908.0
1271,673.7896,2408.0
7609,7433.657,5568.0
7354,1644.526,1096.0
3495,2918.8672,2900.0
3578,2528.7084,2316.0
3970,1211.756,1360.0
7292,1713.1034,2344.0
7449,4231.8248,2450.0
3985,4500.808,3240.0
2624,846.8976,562.0
4750,1198.44,780.0
8432,159.792,-964.0
1439,2246.4092,2568.0
1844,1138.518,1700.0
182,239.688,140.0
7623,739.038,1276.0
2844,611.2044,674.0
4137,2966.139,1848.0
8287,341.5554,674.0
5029,1133.1916,778.0
1423,145.8102,-1098.0
7882,1438.128,2808.0
3567,3350.3056,3224.0
3145,852.224,1336.0
7213,5685.932,4010.0
2969,1366.2216,1804.0
2992,639.168,704.0
6293,4345.0108,3992.0
1757,3131.9232,3590.0
6553,2450.144,3076.0
4553,1887.543,2284.0
358,1137.1864,1318.0
6368,143.8128,-988.0
2072,1662.5026,2452.0
5466,3199.169,3188.0
929,3099.9648,3012.0
2979,479.376,872.0
663,3579.3408,1358.0
8000,4454.202,2436.0
482,3327.6684,3104.0
8089,3307.6944,4380.0
1723,2111.2518,1648.0
5316,1768.3648,1948.0
1879,7086.1094,3760.0
2816,4769.1254,2738.0
6217,4649.9472,3088.0
3582,918.804,758.0
7598,422.1172,1504.0
4619,243.6828,92.0
5180,359.532,922.0
3555,2101.2648,2468.0
3496,2366.919,3876.0
421,3259.7568,2874.0
5544,159.792,660.0
3491,2109.2544,3064.0
7698,239.688,1308.0
767,2432.8332,1404.0
7938,985.384,1950.0
4694,2856.282,1464.0
6453,2014.7108,1852.0
5528,523.3188,2212.0
4056,1749.7224,2714.0
5894,198.4084,-230.0
3915,210.3928,1536.0
2878,1847.595,1952.0
1404,1597.92,912.0
2896,4697.8848,4524.0
7041,1644.526,2556.0
7679,1438.128,1892.0
857,3086.6488,4100.0
5084,1576.6144,2274.0
5556,2001.3948,3492.0
3917,4613.994,4126.0
3111,3103.9596,2332.0
7593,1965.4416,1740.0
5640,444.7544,1640.0
1503,1278.336,1458.0
8099,5219.872,3744.0
6893,1845.5976,4108.0
2651,3643.2576,3640.0
6524,703.0848,1492.0
3321,6391.68,4136.0
7576,4364.319,2978.0
5148,123.8388,-764.0
3693,2390.8878,1860.0
6635,1012.016,1332.0
2974,1031.99,1378.0
7361,3151.8972,2920.0
1522,1342.2528,1374.0
3177,4756.4752,3956.0
5838,3105.2912,1944.0
8183,1416.8224,1650.0
5868,2696.49,2386.0
672,1308.297,1496.0
5891,370.1848,980.0
2575,1372.2138,2706.0
8164,973.3996,2454.0
1230,372.848,1224.0
6111,1668.4948,2028.0
3229,1813.6392,2422.0
5643,1860.2452,2630.0
8052,3006.087,2276.0
3179,1821.6288,2044.0
3892,2821.6604,3532.0
2842,2251.0698,3148.0
4995,4870.327,4120.0
5828,1577.946,2556.0
5958,679.116,680.0
3548,1780.3492,2092.0
8134,1240.3854,960.0
5952,121.1756,-12.0
1530,236.359,836.0
1793,194.4136,776.0
853,3057.3536,3212.0
4010,1749.7224,2364.0
5780,1379.5376,2892.0
6301,2013.3792,2138.0
2187,4969.5312,3336.0
1992,1701.7848,1528.0
618,934.7832,1332.0
1324,567.2616,-392.0
2594,1685.8056,2292.0
615,949.4308,790.0
4465,2609.936,3800.0
3210,5386.9878,2978.0
2794,934.7832,1704.0
905,2247.075,2348.0
3405,340.2238,832.0
879,1155.8288,534.0
3008,727.0536,528.0
3438,1701.7848,1810.0
7864,6471.576,2952.0
2324,53.9298,-916.0
5924,2586.633,2640.0
4067,1725.7536,1308.0
331,4278.4308,3890.0
3064,1608.5728,1768.0
3562,1398.8458,1948.0
6646,386.164,1196.0
5445,97.2068,-372.0
8093,1358.8978,1326.0
8158,1406.1696,2192.0
590,1821.6288,2400.0
1488,671.1264,1828.0
149,1969.4364,1824.0
6678,231.6984,-44.0
5458,2181.1608,2056.0
5297,652.484,840.0
7117,3918.8988,3788.0
3095,529.311,930.0
4188,1411.496,2826.0
5877,4915.6014,3400.0
3040,1987.413,2056.0
3786,3663.2316,2866.0
6642,680.4476,984.0
5717,3029.39,3810.0
516,5262.4832,2588.0
4487,755.0172,720.0
3033,6411.654,3404.0
7907,4040.7402,3764.0
8103,105.8622,286.0
7977,798.96,776.0
5714,533.3058,2978.0
8112,1105.8938,1756.0
946,1033.3216,2464.0
2466,1800.3232,3576.0
7429,1046.6376,2240.0
4385,2586.633,1948.0
5257,2334.9606,1864.0
4062,534.6374,720.0
6236,3397.5774,2616.0
473,1713.7692,2238.0
6725,3691.1952,4274.0
61,1062.6168,1480.0
5824,3595.32,2344.0
3141,808.947,1452.0
6006,962.7468,2092.0
323,1956.1204,2496.0
1907,801.6232,966.0
5888,1965.4416,2560.0
934,3150.5656,1654.0
5353,790.9704,1308.0
3076,187.7556,-316.0
2415,2082.6224,1436.0
8012,3146.5708,2948.0
6520,2069.3064,2728.0
5242,1038.648,2084.0
4664,1691.132,1436.0
589,2101.9306,3132.0
3512,3983.4814,2084.0
4686,1619.2256,1612.0
7770,2780.3808,2032.0
3442,2050.664,1566.0
1144,261.6594,-446.0
6480,3263.0858,1828.0
4232,2002.0606,1026.0
6140,2619.2572,3010.0
6442,968.739,752.0
5734,280.9676,396.0
7165,815.605,722.0
1991,1764.37,2828.0
6803,1964.7758,2476.0
503,1869.5664,1338.0
5688,91.2146,-352.0
4703,1901.5248,2464.0
8421,2340.9528,2794.0
4683,6327.7632,3914.0
566,1845.5976,4252.0
5677,6088.0752,3928.0
11,2187.153,2360.0
5826,4753.812,5068.0
2807,2862.94,2204.0
5561,1300.3074,1126.0
7399,1713.7692,1530.0
2034,782.9808,576.0
6730,2045.3376,2784.0
5949,1091.912,1696.0
4292,3782.4098,2494.0
8378,810.9444,2032.0
4229,153.134,-648.0
5488,1090.5804,2854.0
8033,1831.6158,1474.0
6963,923.4646,924.0
8473,431.4384,722.0
1639,2626.581,2790.0
1251,2702.4822,3528.0
1697,3910.9092,1794.0
4325,1480.0734,1248.0
1056,2345.6134,2924.0
5419,866.8716,2250.0
3804,2476.776,1704.0
2370,73.238,520.0
3385,3962.8416,2084.0
8074,2416.854,3876.0
2069,666.4658,1484.0
4675,708.4112,926.0
6461,280.9676,476.0
1860,644.4944,700.0
5948,47.2718,-1108.0
7174,2174.5028,1528.0
2810,1022.6688,1344.0
5118,1832.2816,3282.0
3903,7170.666,5224.0
1190,2328.3026,2524.0
943,3823.0236,3084.0
5348,2527.3768,3066.0
4322,551.2824,1090.0
1557,1462.0968,2108.0
3871,1545.9876,974.0
4113,1115.215,918.0
5678,2025.3636,2544.0
4011,3374.2744,1960.0
2338,1278.336,1676.0
145,7370.406,3908.0
2925,431.4384,3074.0
3254,2931.5174,2676.0
1729,2980.1208,3840.0
6277,401.4774,380.0
4514,1283.6624,2540.0
688,4318.3788,3026.0
7827,671.1264,768.0
1062,5510.8266,2768.0
950,1482.7366,1096.0
8423,2600.6148,3414.0
5464,3448.844,4222.0
86,2716.464,2588.0
3606,4673.916,3716.0
3052,3709.8376,4220.0
3475,4633.968,3692.0
2487,312.926,732.0
288,5559.43,3596.0
477,165.7842,744.0
6881,1315.6208,1596.0
1300,1158.492,1160.0
6332,589.233,632.0
5671,822.263,688.0
4518,1041.977,1420.0
2281,3900.9222,3006.0
998,5038.1086,3472.0
6206,154.4656,1228.0
6942,256.9988,2200.0
935,7370.406,4384.0
1396,1946.7992,1884.0
6916,1797.66,2068.0
7415,4390.2852,3280.0
4923,3515.424,2456.0
838,3067.3406,2978.0
2743,2530.7058,1912.0
7514,3570.0196,4004.0
3196,1603.9122,2452.0
2335,3089.312,2466.0
2906,340.2238,976.0
7092,1454.1072,2008.0
6741,1171.808,1680.0
4345,522.653,1732.0
3048,1348.245,2388.0
3001,419.454,1380.0
1113,6767.1912,5320.0
305,2775.7202,4232.0
6955,379.506,1144.0
5275,1859.5794,1540.0
7139,1896.1984,1912.0
5792,1022.6688,1050.0
4154,1817.634,1784.0
5409,3904.917,3544.0
3561,5728.5432,2632.0
1704,1845.5976,2692.0
4205,5487.5236,3350.0
5067,4136.6154,3428.0
7014,6424.97,4122.0
1445,436.7648,-136.0
92,1381.535,812.0
6920,777.6544,986.0
7567,395.4852,1324.0
5030,4908.2776,4184.0
7106,948.0992,1872.0
2486,213.056,-268.0
8449,571.2564,1156.0
1566,1342.2528,2676.0
4330,1416.8224,2854.0
6488,4740.496,3724.0
8050,4175.8976,4140.0
3362,913.4776,1856.0
961,1516.0266,2692.0
466,1940.807,2730.0
3031,2103.928,4128.0
8017,765.67,1240.0
5396,2241.7486,2658.0
6168,2961.4784,2852.0
1269,3425.541,2612.0
8494,1637.868,1784.0
4633,3364.9532,2514.0
4916,778.986,1240.0
5282,612.536,900.0
3633,2956.152,3046.0
7214,517.3266,878.0
8425,2756.412,2464.0
8084,1544.656,2966.0
338,1992.0736,2036.0
7191,10072.8882,5264.0
4743,1605.9096,1426.0
5669,985.384,864.0
7450,2407.5328,2564.0
389,2580.6408,2272.0
3521,4649.9472,4198.0
436,1587.2672,3300.0
5,556.6088,552.0
2160,1108.557,3524.0
2157,519.324,792.0
3082,774.9912,1100.0
583,347.5476,2824.0
2882,1705.7796,1204.0
3058,701.7532,2064.0
7621,3137.2496,2586.0
4760,2519.3872,3664.0
3045,2224.4378,2728.0
7101,1416.8224,2648.0
4739,1006.6896,1410.0
4666,2890.9036,3622.0
7999,2878.2534,4168.0
7304,717.7324,946.0
1618,571.2564,882.0
3,732.38,1136.0
2850,744.3644,946.0
2771,1651.184,1386.0
306,5317.0788,3836.0
10,1516.0266,858.0
2062,253.6698,-468.0
8031,246.346,88.0
1426,1142.5128,1544.0
2052,792.302,1300.0
4778,3559.3668,2194.0
5035,978.726,2304.0
2473,367.5216,1944.0
1088,932.12,1792.0
7090,436.7648,1556.0
332,4425.5726,4168.0
4646,890.8404,2532.0
4569,972.068,808.0
1894,958.752,1062.0
160,1331.6,960.0
459,2528.7084,2356.0
5018,1589.2646,2352.0
5993,152.4682,544.0
6882,223.7088,-36.0
7298,2787.0388,1900.0
506,2189.8162,2956.0
2961,3372.9428,4408.0
4358,1957.452,2222.0
6733,2030.69,1390.0
1993,4357.661,4100.0
4386,1906.8512,3484.0
7913,4693.89,2744.0
3947,1749.7224,2164.0
1048,958.752,2582.0
7865,2984.1156,2752.0
3649,5681.2714,5272.0
4027,4346.3424,5500.0
7425,1544.656,2390.0
2557,3998.7948,4456.0
2114,3372.9428,3328.0
7634,2636.568,2850.0
1794,2808.3444,2328.0
4315,111.1886,-20.0
3452,1109.2228,2624.0
1242,3769.7596,3092.0
1836,569.259,2930.0
7774,1631.8758,1384.0
835,1547.3192,940.0
1501,222.3772,-64.0
8239,67.9116,-1312.0
3324,4578.0408,4080.0
3787,3271.7412,4048.0
5617,1379.5376,2756.0
4692,4119.9704,2408.0
4854,4380.2982,4156.0
654,868.869,1564.0
7797,383.5008,676.0
4839,2492.0894,3560.0
5034,3954.852,2804.0
4975,2077.296,2828.0
5965,4396.9432,2712.0
3256,1631.21,3292.0
6373,2669.1922,2334.0
7513,3415.554,3420.0
2452,1761.041,1234.0
7872,988.713,1424.0
3536,5452.902,3238.0
3108,87.2198,-484.0
6409,9069.5276,2924.0
4660,952.7598,1640.0
1877,1930.1542,2420.0
6976,339.558,868.0
782,2860.2768,3788.0
1174,2265.0516,2064.0
4590,1029.9926,2304.0
2736,2840.9686,2492.0
2365,1138.518,1936.0
6446,3795.06,2572.0
2024,1789.6704,2484.0
2439,171.1106,822.0
7067,1948.1308,2912.0
3824,316.255,-802.0
5733,3249.104,2380.0
7843,3418.883,4182.0
1018,1012.6818,922.0
1436,3701.1822,4888.0
177,161.1236,-400.0
4146,2157.192,1792.0
5959,3271.7412,1920.0
6871,42.6112,-1120.0
7371,1711.106,2762.0
4701,2220.443,1530.0
6430,1370.2164,3152.0
8147,4211.185,2356.0
1980,5331.7264,3920.0
399,1037.3164,848.0
3817,3558.0352,3544.0
2692,129.831,266.0
7128,2908.2144,1882.0
3830,255.6672,1366.0
8257,3881.614,2812.0
5775,6543.4824,3852.0
1214,1713.7692,2080.0
7421,3575.346,3844.0
6336,1254.3672,1688.0
5980,1298.31,1724.0
3870,296.281,-892.0
2947,2548.6824,1424.0
6181,4844.3608,2312.0
386,1237.7222,1538.0
8114,223.7088,1156.0
6283,1743.0644,2044.0
7919,2988.1104,2020.0
1451,1346.2476,3566.0
4287,2741.0986,3342.0
5843,4876.985,4540.0
4457,1518.024,2270.0
4296,3930.8832,2996.0
336,3339.6528,1632.0
7400,671.1264,1480.0
6849,675.1212,-40.0
5319,1596.5884,2258.0
3201,3554.7062,2932.0
5206,388.1614,728.0
4522,2011.3818,1700.0
2922,7142.7024,4732.0
7959,1393.5194,1580.0
5650,1235.059,2788.0
8390,451.4124,676.0
6106,1516.6924,1472.0
5602,5179.924,4084.0
3288,759.012,2120.0
7407,3545.385,3938.0
7044,3966.1706,2770.0
1287,282.965,1032.0
8422,417.4566,2128.0
1574,126.502,660.0
4037,1794.331,2660.0
766,379.506,974.0
959,1737.738,920.0
3816,1436.7964,880.0
71,599.22,934.0
2438,1379.5376,2784.0
3949,237.6906,294.0
6053,2570.6538,3076.0
169,619.194,708.0
6907,2759.0752,3152.0
5047,1471.418,2436.0
6794,2884.2456,2556.0
1342,2207.127,2384.0
1895,2836.308,3100.0
5811,3471.4812,2556.0
5499,758.3462,810.0
97,3755.112,3038.0
2047,645.1602,840.0
5562,1657.1762,1432.0
1183,792.302,1372.0
6571,1384.864,1454.0
6112,858.882,3512.0
6225,1416.8224,1428.0
5016,2864.9374,3492.0
6666,3367.6164,2626.0
6207,4267.1122,3920.0
6041,2106.5912,4008.0
6824,1211.756,1464.0
1583,1808.3128,4132.0
1093,2684.5056,1764.0
3038,2852.2872,2720.0
8305,4354.9978,3796.0
316,886.8456,2398.0
1693,992.7078,2132.0
132,6976.2524,5096.0
1770,1956.1204,1248.0
2666,1540.6612,1936.0
1494,3968.168,3138.0
3979,6471.576,3512.0
4203,1295.6468,3016.0
1667,5608.6992,3566.0
299,2364.9216,1540.0
2185,2069.3064,2722.0
3675,543.2928,658.0
3228,1528.011,1650.0
4712,1905.5196,1652.0
4973,1342.2528,1676.0
1059,5712.564,2652.0
2053,2804.3496,2414.0
3541,5522.811,2624.0
8011,1414.1592,942.0
3392,1458.102,748.0
2231,4527.44,2862.0
703,3259.7568,2828.0
1128,1506.0396,1610.0
5304,3162.55,1300.0
4000,703.0848,764.0
8200,4961.5416,3392.0
7107,230.3668,1790.0
3295,1314.2892,716.0
4510,1617.894,2836.0
6706,1506.0396,1852.0
4307,1246.3776,1278.0
7857,3644.5892,1888.0
7925,4477.505,2820.0
5577,6002.8528,4208.0
6746,2441.4886,2004.0
4769,4206.5244,3776.0
2722,2588.6304,1610.0
3758,3523.4136,4136.0
1646,1537.998,1820.0
940,735.709,564.0
3499,3205.1612,1816.0
3941,467.3916,1938.0
8289,2358.2636,1628.0
2451,3621.952,2804.0
4809,3440.8544,3336.0
1078,217.0508,-44.0
1135,1139.8496,1996.0
46,2428.8384,2612.0
5920,6338.416,4432.0
7892,3066.6748,3492.0
4875,2220.443,1182.0
2901,755.0172,2216.0
796,5141.3076,3704.0
5574,2759.0752,3188.0
7953,271.6464,-360.0
2991,1693.7952,1746.0
5477,996.0368,1548.0
2567,1310.2944,3252.0
6071,1267.6832,1484.0
936,2954.8204,3328.0
351,5494.8474,4168.0
954,1323.6104,1546.0
8187,864.2084,1324.0
5363,1435.4648,1644.0
7104,768.999,580.0
4801,3237.1196,2024.0
1015,585.904,644.0
5177,7646.0472,5564.0
3135,5496.8448,3644.0
5482,2816.334,2588.0
6842,3410.2276,3662.0
744,2924.8594,2048.0
686,4500.808,3670.0
5059,3451.5072,2020.0
677,3460.8284,2542.0
7585,49.935,-990.0
6719,1374.2112,2736.0
5889,1587.933,2844.0
1719,3129.26,1994.0
7345,271.6464,592.0
341,539.298,1400.0
6636,1090.5804,564.0
6113,2818.3314,2584.0
8181,3221.1404,2688.0
5524,190.4188,-332.0
3394,441.4254,650.0
3763,1346.9134,3152.0
5133,2587.9646,3244.0
1449,149.1392,-648.0
6877,3313.6866,2504.0
5320,1024.6662,908.0
8199,2748.4224,3366.0
6607,2966.139,3204.0
7580,495.3552,784.0
458,1296.3126,2048.0
6595,1304.968,1508.0
5051,2946.165,3126.0
924,251.6724,2000.0
7009,1927.491,2004.0
8121,1071.938,504.0
5582,371.5164,168.0
3390,120.5098,80.0
3837,1435.4648,1620.0
4670,97.2068,-916.0
3174,3528.74,2808.0
6662,173.108,302.0
4815,2323.642,3400.0
1195,1166.4816,978.0
1074,3013.4108,1558.0
2123,1381.535,606.0
4396,4745.8224,3840.0
7477,75.9012,-932.0
5359,4119.9704,2528.0
47,5815.0972,4180.0
6731,437.4306,2476.0
3843,249.0092,1674.0
1553,483.3708,1940.0
6593,820.2656,1862.0
7635,2848.9582,4044.0
6821,5892.33,4614.0
8359,645.1602,548.0
3068,982.7208,852.0
3173,1498.05,1410.0
7517,1382.2008,1868.0
3011,265.6542,1448.0
1032,2929.52,2344.0
7151,2466.789,2632.0
7005,484.7024,1772.0
547,1014.6792,2102.0
4889,1829.6184,2436.0
1572,1773.6912,3742.0
870,958.752,1568.0
5648,1274.3412,1924.0
330,306.268,1228.0
7556,2914.8724,4340.0
5416,6759.2016,5408.0
6083,1874.8928,2812.0
6566,898.83,972.0
2445,195.7452,-276.0
3811,215.7192,-260.0
1713,1058.622,2204.0
8135,1235.059,540.0
5024,1328.271,1544.0
6219,2482.7682,1208.0
7897,1880.885,876.0
5628,3022.0662,2932.0
4806,2105.2596,2064.0
5424,2484.7656,3272.0
5197,3621.2862,2708.0
7317,2306.997,3258.0
889,1414.1592,2536.0
2748,1686.4714,1588.0
7582,4291.7468,3088.0
3061,1552.6456,2260.0
493,731.0484,2012.0
6691,1567.959,1692.0
7241,2591.2936,2884.0
4165,1737.738,3056.0
2361,615.1992,1162.0
8225,2588.6304,2268.0
7352,559.272,1386.0
6348,1015.345,654.0
3764,78.5644,-1196.0
1535,2554.0088,1524.0
175,585.2382,1272.0
981,6042.135,4308.0
5364,3903.5854,2916.0
4922,2326.971,2510.0
3718,2492.7552,3004.0
8212,1981.4208,2600.0
1254,8132.0812,3974.0
4227,3173.8686,2444.0
2010,689.103,1700.0
5803,1807.647,1632.0
6284,5175.9292,3638.0
3144,2863.6058,2664.0
764,1125.202,1828.0
4990,453.4098,2500.0
1600,1043.9744,1130.0
3340,527.9794,580.0
2,2097.27,2300.0
4896,4570.0512,3104.0
786,1958.1178,1890.0
674,1239.7196,1104.0
5797,1605.9096,1308.0
6848,1416.8224,2528.0
5639,978.726,3078.0
7914,677.1186,1172.0
2803,6729.9064,2504.0
3722,1837.608,1938.0
4334,347.5476,144.0
7455,2926.191,3182.0
427,3135.2522,2630.0
5560,2731.1116,3160.0
4300,1765.0358,2572.0
5019,3848.324,3308.0
4336,6040.1376,3508.0
